property_type,property,number_data_points,reference_value,mean_absolute_deviation,matched_ingredient_id,data_source
allergen,peanuts,2,0.0,0.0,592,kafoodle_pantry
allergen,sesame_seeds,2,0.0,0.0,592,kafoodle_pantry
allergen,soya,2,0.0,0.0,592,kafoodle_pantry
allergen,sulphur_dioxide,2,0.0,0.0,592,kafoodle_pantry
allergen,celery,1,0.0,0.0,388,kafoodle_pantry
allergen,crustaceans,1,0.0,0.0,388,kafoodle_pantry
allergen,eggs,1,0.0,0.0,388,kafoodle_pantry
allergen,fish,1,0.0,0.0,388,kafoodle_pantry
allergen,gluten,1,0.0,0.0,388,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,388,kafoodle_pantry
allergen,gluten_oats,1,0.0,0.0,388,kafoodle_pantry
allergen,gluten_rye,1,0.0,0.0,388,kafoodle_pantry
allergen,gluten_wheat,1,0.0,0.0,388,kafoodle_pantry
allergen,lupin,1,0.0,0.0,388,kafoodle_pantry
allergen,milk,1,0.0,0.0,388,kafoodle_pantry
allergen,molluscs,1,0.0,0.0,388,kafoodle_pantry
allergen,mustard,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_almonds,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_brazil,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_cashews,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_hazelnuts,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_macadamia,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_pecans,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_pistachios,1,0.0,0.0,388,kafoodle_pantry
allergen,nuts_walnuts,1,0.0,0.0,388,kafoodle_pantry
allergen,peanuts,1,0.0,0.0,388,kafoodle_pantry
allergen,sesame_seeds,1,0.0,0.0,388,kafoodle_pantry
allergen,soya,1,0.0,0.0,388,kafoodle_pantry
allergen,sulphur_dioxide,1,0.0,0.0,388,kafoodle_pantry
allergen,celery,14,0.0,0.0,115,kafoodle_pantry
allergen,crustaceans,14,0.0,0.0,115,kafoodle_pantry
allergen,eggs,14,0.0,0.0,115,kafoodle_pantry
allergen,fish,14,0.0,0.0,115,kafoodle_pantry
allergen,gluten,14,0.0,0.0,115,kafoodle_pantry
allergen,gluten_barley,14,0.0,0.0,115,kafoodle_pantry
allergen,gluten_oats,14,0.0,0.0,115,kafoodle_pantry
allergen,gluten_rye,14,0.0,0.0,115,kafoodle_pantry
allergen,gluten_wheat,14,0.0,0.0,115,kafoodle_pantry
allergen,lupin,14,0.0,0.0,115,kafoodle_pantry
allergen,milk,14,0.0,0.0,115,kafoodle_pantry
allergen,molluscs,14,0.0,0.0,115,kafoodle_pantry
allergen,mustard,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_almonds,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_brazil,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_cashews,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_hazelnuts,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_macadamia,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_pecans,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_pistachios,14,0.0,0.0,115,kafoodle_pantry
allergen,nuts_walnuts,14,0.0,0.0,115,kafoodle_pantry
allergen,peanuts,14,0.0,0.0,115,kafoodle_pantry
allergen,sesame_seeds,14,0.0,0.0,115,kafoodle_pantry
allergen,soya,14,0.0,0.0,115,kafoodle_pantry
allergen,sulphur_dioxide,14,0.0,0.0,115,kafoodle_pantry
allergen,celery,15,0.0,0.0,1434,kafoodle_pantry
allergen,crustaceans,15,0.0,0.0,1434,kafoodle_pantry
allergen,eggs,15,0.0,0.0,1434,kafoodle_pantry
allergen,fish,15,0.0,0.0,1434,kafoodle_pantry
allergen,gluten,15,0.0,0.0,1434,kafoodle_pantry
allergen,gluten_barley,15,0.0,0.0,1434,kafoodle_pantry
allergen,gluten_oats,15,0.0,0.0,1434,kafoodle_pantry
allergen,gluten_rye,15,0.0,0.0,1434,kafoodle_pantry
allergen,gluten_wheat,15,0.0,0.0,1434,kafoodle_pantry
allergen,lupin,15,0.0,0.14285714285714285,1434,kafoodle_pantry
allergen,milk,15,0.0,0.0,1434,kafoodle_pantry
allergen,molluscs,15,0.0,0.0,1434,kafoodle_pantry
allergen,mustard,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_almonds,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_brazil,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_cashews,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_hazelnuts,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_macadamia,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_pecans,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_pistachios,15,0.0,0.0,1434,kafoodle_pantry
allergen,nuts_walnuts,15,0.0,0.0,1434,kafoodle_pantry
allergen,peanuts,15,0.0,0.0,1434,kafoodle_pantry
allergen,sesame_seeds,15,0.0,0.0,1434,kafoodle_pantry
allergen,soya,15,0.0,0.0,1434,kafoodle_pantry
allergen,sulphur_dioxide,15,0.0,0.0,1434,kafoodle_pantry
allergen,celery,51,0.0,0.0,78,kafoodle_pantry
allergen,crustaceans,51,0.0,0.0,78,kafoodle_pantry
allergen,eggs,51,0.0,0.0,78,kafoodle_pantry
allergen,fish,51,0.0,0.0,78,kafoodle_pantry
allergen,gluten,51,0.0,0.0,78,kafoodle_pantry
allergen,gluten_barley,51,0.0,0.0,78,kafoodle_pantry
allergen,gluten_oats,51,0.0,0.0,78,kafoodle_pantry
allergen,gluten_rye,51,0.0,0.0,78,kafoodle_pantry
allergen,gluten_wheat,51,0.0,0.0,78,kafoodle_pantry
allergen,lupin,51,0.0,0.0,78,kafoodle_pantry
allergen,milk,51,0.0,0.0,78,kafoodle_pantry
allergen,molluscs,51,0.0,0.0,78,kafoodle_pantry
allergen,mustard,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_almonds,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_brazil,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_cashews,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_hazelnuts,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_macadamia,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_pecans,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_pistachios,51,0.0,0.0,78,kafoodle_pantry
allergen,nuts_walnuts,51,0.0,0.0,78,kafoodle_pantry
allergen,peanuts,51,0.0,0.0,78,kafoodle_pantry
allergen,sesame_seeds,51,0.0,0.0,78,kafoodle_pantry
allergen,soya,51,0.0,0.0,78,kafoodle_pantry
allergen,sulphur_dioxide,51,0.0,0.0,78,kafoodle_pantry
allergen,celery,22,0.0,0.0,326,kafoodle_pantry
allergen,crustaceans,22,0.0,0.0,326,kafoodle_pantry
allergen,eggs,22,1.0,0.0,326,kafoodle_pantry
allergen,fish,22,0.0,0.0,326,kafoodle_pantry
allergen,gluten,22,0.0,0.0,326,kafoodle_pantry
allergen,gluten_barley,22,0.0,0.0,326,kafoodle_pantry
allergen,gluten_oats,22,0.0,0.0,326,kafoodle_pantry
allergen,gluten_rye,22,0.0,0.0,326,kafoodle_pantry
allergen,gluten_wheat,22,0.0,0.0,326,kafoodle_pantry
allergen,lupin,22,0.0,0.0,326,kafoodle_pantry
allergen,milk,22,0.0,0.0,326,kafoodle_pantry
allergen,molluscs,22,0.0,0.0,326,kafoodle_pantry
allergen,mustard,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_almonds,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_brazil,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_cashews,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_hazelnuts,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_macadamia,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_pecans,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_pistachios,22,0.0,0.0,326,kafoodle_pantry
allergen,nuts_walnuts,22,0.0,0.0,326,kafoodle_pantry
allergen,peanuts,22,0.0,0.0,326,kafoodle_pantry
allergen,sesame_seeds,22,0.0,0.0,326,kafoodle_pantry
allergen,soya,22,0.0,0.0,326,kafoodle_pantry
allergen,sulphur_dioxide,22,0.0,0.0,326,kafoodle_pantry
allergen,celery,41,0.0,0.0,79,kafoodle_pantry
allergen,crustaceans,41,0.0,0.0,79,kafoodle_pantry
allergen,eggs,41,0.0,0.0,79,kafoodle_pantry
allergen,fish,41,0.0,0.0,79,kafoodle_pantry
allergen,gluten,41,0.0,0.0,79,kafoodle_pantry
allergen,gluten_barley,41,0.0,0.0,79,kafoodle_pantry
allergen,gluten_oats,41,0.0,0.0,79,kafoodle_pantry
allergen,gluten_rye,41,0.0,0.0,79,kafoodle_pantry
allergen,gluten_wheat,41,0.0,0.0,79,kafoodle_pantry
allergen,lupin,41,0.0,0.0,79,kafoodle_pantry
allergen,milk,41,0.0,0.0,79,kafoodle_pantry
allergen,molluscs,41,0.0,0.0,79,kafoodle_pantry
allergen,mustard,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_almonds,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_brazil,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_cashews,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_hazelnuts,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_macadamia,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_pecans,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_pistachios,41,0.0,0.0,79,kafoodle_pantry
allergen,nuts_walnuts,41,0.0,0.0,79,kafoodle_pantry
allergen,peanuts,41,0.0,0.0,79,kafoodle_pantry
allergen,sesame_seeds,41,0.0,0.0,79,kafoodle_pantry
allergen,soya,41,0.0,0.0,79,kafoodle_pantry
allergen,sulphur_dioxide,41,0.0,0.0,79,kafoodle_pantry
allergen,celery,2,0.0,0.0,251,kafoodle_pantry
allergen,crustaceans,2,0.0,0.0,251,kafoodle_pantry
allergen,eggs,2,0.0,0.0,251,kafoodle_pantry
allergen,fish,2,0.0,0.0,251,kafoodle_pantry
allergen,gluten,2,0.0,0.0,251,kafoodle_pantry
allergen,gluten_barley,2,0.0,0.0,251,kafoodle_pantry
allergen,gluten_oats,2,0.0,0.0,251,kafoodle_pantry
allergen,gluten_rye,2,0.0,0.0,251,kafoodle_pantry
allergen,gluten_wheat,2,0.0,0.0,251,kafoodle_pantry
allergen,lupin,2,0.0,0.0,251,kafoodle_pantry
allergen,milk,2,1.0,0.0,251,kafoodle_pantry
allergen,molluscs,2,0.0,0.0,251,kafoodle_pantry
allergen,mustard,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_almonds,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_brazil,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_cashews,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_hazelnuts,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_macadamia,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_pecans,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_pistachios,2,0.0,0.0,251,kafoodle_pantry
allergen,nuts_walnuts,2,0.0,0.0,251,kafoodle_pantry
allergen,peanuts,2,0.0,0.0,251,kafoodle_pantry
allergen,sesame_seeds,2,0.0,0.0,251,kafoodle_pantry
allergen,soya,2,0.0,0.0,251,kafoodle_pantry
allergen,sulphur_dioxide,2,0.0,0.0,251,kafoodle_pantry
allergen,celery,40,0.0,0.0,1450,kafoodle_pantry
allergen,crustaceans,40,0.0,0.0,1450,kafoodle_pantry
allergen,eggs,40,1.0,0.1282051282051282,1450,kafoodle_pantry
allergen,fish,40,0.0,0.0,1450,kafoodle_pantry
allergen,gluten,40,1.0,0.0,1450,kafoodle_pantry
allergen,gluten_barley,40,0.0,0.15384615384615385,1450,kafoodle_pantry
allergen,gluten_oats,40,0.0,0.15384615384615385,1450,kafoodle_pantry
allergen,gluten_rye,40,0.0,0.15384615384615385,1450,kafoodle_pantry
allergen,gluten_wheat,40,1.0,0.0,1450,kafoodle_pantry
allergen,lupin,40,0.0,0.0,1450,kafoodle_pantry
allergen,milk,40,0.0,0.0,1450,kafoodle_pantry
allergen,molluscs,40,0.0,0.0,1450,kafoodle_pantry
allergen,mustard,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_almonds,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_brazil,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_cashews,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_hazelnuts,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_macadamia,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_pecans,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_pistachios,40,0.0,0.0,1450,kafoodle_pantry
allergen,nuts_walnuts,40,0.0,0.0,1450,kafoodle_pantry
allergen,peanuts,40,0.0,0.0,1450,kafoodle_pantry
allergen,sesame_seeds,40,0.0,0.0,1450,kafoodle_pantry
allergen,soya,40,0.0,0.05128205128205128,1450,kafoodle_pantry
allergen,sulphur_dioxide,40,0.0,0.0,1450,kafoodle_pantry
allergen,celery,1,0.0,0.0,404,kafoodle_pantry
allergen,crustaceans,1,0.0,0.0,404,kafoodle_pantry
allergen,eggs,1,0.0,0.0,404,kafoodle_pantry
allergen,fish,1,0.0,0.0,404,kafoodle_pantry
allergen,gluten,1,0.0,0.0,404,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,404,kafoodle_pantry
allergen,gluten_oats,1,0.0,0.0,404,kafoodle_pantry
allergen,gluten_rye,1,0.0,0.0,404,kafoodle_pantry
allergen,gluten_wheat,1,0.0,0.0,404,kafoodle_pantry
allergen,lupin,1,0.0,0.0,404,kafoodle_pantry
allergen,milk,1,0.0,0.0,404,kafoodle_pantry
allergen,molluscs,1,0.0,0.0,404,kafoodle_pantry
allergen,mustard,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_almonds,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_brazil,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_cashews,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_hazelnuts,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_macadamia,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_pecans,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_pistachios,1,0.0,0.0,404,kafoodle_pantry
allergen,nuts_walnuts,1,0.0,0.0,404,kafoodle_pantry
allergen,peanuts,1,0.0,0.0,404,kafoodle_pantry
allergen,sesame_seeds,1,0.0,0.0,404,kafoodle_pantry
allergen,soya,1,0.0,0.0,404,kafoodle_pantry
allergen,sulphur_dioxide,1,0.0,0.0,404,kafoodle_pantry
allergen,celery,1,0.0,0.0,132,kafoodle_pantry
allergen,crustaceans,1,0.0,0.0,132,kafoodle_pantry
allergen,eggs,1,0.0,0.0,132,kafoodle_pantry
allergen,fish,1,0.0,0.0,132,kafoodle_pantry
allergen,gluten,1,0.0,0.0,132,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,132,kafoodle_pantry
allergen,gluten_oats,1,0.0,0.0,132,kafoodle_pantry
allergen,gluten_rye,1,0.0,0.0,132,kafoodle_pantry
allergen,gluten_wheat,1,0.0,0.0,132,kafoodle_pantry
allergen,lupin,1,0.0,0.0,132,kafoodle_pantry
allergen,milk,1,0.0,0.0,132,kafoodle_pantry
allergen,molluscs,1,0.0,0.0,132,kafoodle_pantry
allergen,mustard,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_almonds,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_brazil,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_cashews,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_hazelnuts,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_macadamia,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_pecans,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_pistachios,1,0.0,0.0,132,kafoodle_pantry
allergen,nuts_walnuts,1,0.0,0.0,132,kafoodle_pantry
allergen,peanuts,1,0.0,0.0,132,kafoodle_pantry
allergen,sesame_seeds,1,0.0,0.0,132,kafoodle_pantry
allergen,soya,1,0.0,0.0,132,kafoodle_pantry
allergen,sulphur_dioxide,1,0.0,0.0,132,kafoodle_pantry
allergen,celery,34,0.0,0.0,269,kafoodle_pantry
allergen,crustaceans,34,0.0,0.0,269,kafoodle_pantry
allergen,eggs,34,0.0,0.0,269,kafoodle_pantry
allergen,fish,34,0.0,0.0,269,kafoodle_pantry
allergen,gluten,34,0.0,0.0,269,kafoodle_pantry
allergen,gluten_barley,34,0.0,0.0,269,kafoodle_pantry
allergen,gluten_oats,34,0.0,0.0,269,kafoodle_pantry
allergen,gluten_rye,34,0.0,0.0,269,kafoodle_pantry
allergen,gluten_wheat,34,0.0,0.0,269,kafoodle_pantry
allergen,lupin,34,0.0,0.0,269,kafoodle_pantry
allergen,milk,34,1.0,0.0,269,kafoodle_pantry
allergen,molluscs,34,0.0,0.0,269,kafoodle_pantry
allergen,mustard,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_almonds,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_brazil,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_cashews,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_hazelnuts,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_macadamia,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_pecans,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_pistachios,34,0.0,0.0,269,kafoodle_pantry
allergen,nuts_walnuts,34,0.0,0.0,269,kafoodle_pantry
allergen,peanuts,34,0.0,0.0,269,kafoodle_pantry
allergen,sesame_seeds,34,0.0,0.0,269,kafoodle_pantry
allergen,soya,34,0.0,0.0,269,kafoodle_pantry
allergen,sulphur_dioxide,34,0.0,0.0,269,kafoodle_pantry
allergen,celery,17,0.0,0.0,1445,kafoodle_pantry
allergen,crustaceans,17,0.0,0.0,1445,kafoodle_pantry
allergen,eggs,17,0.0,0.0,1445,kafoodle_pantry
allergen,fish,17,0.0,0.0,1445,kafoodle_pantry
allergen,gluten,17,1.0,0.0,1445,kafoodle_pantry
allergen,gluten_barley,17,0.0,0.0,1445,kafoodle_pantry
allergen,gluten_oats,17,0.0,0.0,1445,kafoodle_pantry
allergen,gluten_rye,17,0.0,0.0,1445,kafoodle_pantry
allergen,gluten_wheat,17,1.0,0.0,1445,kafoodle_pantry
allergen,lupin,17,0.0,0.0,1445,kafoodle_pantry
allergen,milk,17,0.0,0.0,1445,kafoodle_pantry
allergen,molluscs,17,0.0,0.0,1445,kafoodle_pantry
allergen,mustard,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_almonds,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_brazil,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_cashews,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_hazelnuts,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_macadamia,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_pecans,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_pistachios,17,0.0,0.0,1445,kafoodle_pantry
allergen,nuts_walnuts,17,0.0,0.0,1445,kafoodle_pantry
allergen,peanuts,17,0.0,0.0,1445,kafoodle_pantry
allergen,sesame_seeds,17,0.0,0.0,1445,kafoodle_pantry
allergen,soya,17,0.0,0.0,1445,kafoodle_pantry
allergen,sulphur_dioxide,17,0.0,0.0,1445,kafoodle_pantry
allergen,celery,5,0.0,0.0,171,kafoodle_pantry
allergen,crustaceans,5,0.0,0.0,171,kafoodle_pantry
allergen,eggs,5,0.0,0.0,171,kafoodle_pantry
allergen,fish,5,0.0,0.0,171,kafoodle_pantry
allergen,gluten,5,0.0,0.0,171,kafoodle_pantry
allergen,gluten_barley,5,0.0,0.0,171,kafoodle_pantry
allergen,gluten_oats,5,0.0,0.0,171,kafoodle_pantry
allergen,gluten_rye,5,0.0,0.0,171,kafoodle_pantry
allergen,gluten_wheat,5,0.0,0.0,171,kafoodle_pantry
allergen,lupin,5,0.0,0.0,171,kafoodle_pantry
allergen,milk,5,0.0,0.0,171,kafoodle_pantry
allergen,molluscs,5,0.0,0.0,171,kafoodle_pantry
allergen,mustard,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_almonds,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_brazil,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_cashews,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_hazelnuts,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_macadamia,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_pecans,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_pistachios,5,0.0,0.0,171,kafoodle_pantry
allergen,nuts_walnuts,5,0.0,0.0,171,kafoodle_pantry
allergen,peanuts,5,0.0,0.0,171,kafoodle_pantry
allergen,sesame_seeds,5,0.0,0.0,171,kafoodle_pantry
allergen,soya,5,0.0,0.0,171,kafoodle_pantry
allergen,sulphur_dioxide,5,0.0,0.0,171,kafoodle_pantry
allergen,celery,123,0.0,0.0,655,kafoodle_pantry
allergen,crustaceans,123,0.0,0.0,655,kafoodle_pantry
allergen,eggs,123,0.0,0.0,655,kafoodle_pantry
allergen,fish,123,0.0,0.0,655,kafoodle_pantry
allergen,gluten,123,0.0,0.0,655,kafoodle_pantry
allergen,gluten_barley,123,0.0,0.0,655,kafoodle_pantry
allergen,gluten_oats,123,0.0,0.0,655,kafoodle_pantry
allergen,gluten_rye,123,0.0,0.0,655,kafoodle_pantry
allergen,gluten_wheat,123,0.0,0.0,655,kafoodle_pantry
allergen,lupin,123,0.0,0.0,655,kafoodle_pantry
allergen,milk,123,0.0,0.0,655,kafoodle_pantry
allergen,molluscs,123,0.0,0.0,655,kafoodle_pantry
allergen,mustard,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_almonds,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_brazil,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_cashews,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_hazelnuts,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_macadamia,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_pecans,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_pistachios,123,0.0,0.0,655,kafoodle_pantry
allergen,nuts_walnuts,123,0.0,0.0,655,kafoodle_pantry
allergen,peanuts,123,0.0,0.0,655,kafoodle_pantry
allergen,sesame_seeds,123,0.0,0.0,655,kafoodle_pantry
allergen,soya,123,0.0,0.0,655,kafoodle_pantry
allergen,sulphur_dioxide,123,0.0,0.0,655,kafoodle_pantry
allergen,celery,6,0.0,0.0,656,kafoodle_pantry
allergen,crustaceans,6,0.0,0.0,656,kafoodle_pantry
allergen,eggs,6,0.0,0.0,656,kafoodle_pantry
allergen,fish,6,0.0,0.0,656,kafoodle_pantry
allergen,gluten,6,0.0,0.0,656,kafoodle_pantry
allergen,gluten_barley,6,0.0,0.0,656,kafoodle_pantry
allergen,gluten_oats,6,0.0,0.0,656,kafoodle_pantry
allergen,gluten_rye,6,0.0,0.0,656,kafoodle_pantry
allergen,gluten_wheat,6,0.0,0.0,656,kafoodle_pantry
allergen,lupin,6,0.0,0.0,656,kafoodle_pantry
allergen,milk,6,0.0,0.0,656,kafoodle_pantry
allergen,molluscs,6,0.0,0.0,656,kafoodle_pantry
allergen,mustard,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_almonds,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_brazil,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_cashews,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_hazelnuts,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_macadamia,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_pecans,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_pistachios,6,0.0,0.0,656,kafoodle_pantry
allergen,nuts_walnuts,6,0.0,0.0,656,kafoodle_pantry
allergen,peanuts,6,0.0,0.0,656,kafoodle_pantry
allergen,sesame_seeds,6,0.0,0.0,656,kafoodle_pantry
allergen,soya,6,0.0,0.0,656,kafoodle_pantry
allergen,sulphur_dioxide,6,0.0,0.0,656,kafoodle_pantry
allergen,celery,18,0.0,0.0,228,kafoodle_pantry
allergen,crustaceans,18,0.0,0.0,228,kafoodle_pantry
allergen,eggs,18,0.0,0.0,228,kafoodle_pantry
allergen,fish,18,0.0,0.0,228,kafoodle_pantry
allergen,gluten,18,0.0,0.0,228,kafoodle_pantry
allergen,gluten_barley,18,0.0,0.0,228,kafoodle_pantry
allergen,gluten_oats,18,0.0,0.0,228,kafoodle_pantry
allergen,gluten_rye,18,0.0,0.0,228,kafoodle_pantry
allergen,gluten_wheat,18,0.0,0.0,228,kafoodle_pantry
allergen,lupin,18,0.0,0.0,228,kafoodle_pantry
allergen,milk,18,0.0,0.0,228,kafoodle_pantry
allergen,molluscs,18,0.0,0.0,228,kafoodle_pantry
allergen,mustard,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_almonds,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_brazil,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_cashews,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_hazelnuts,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_macadamia,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_pecans,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_pistachios,18,0.0,0.0,228,kafoodle_pantry
allergen,nuts_walnuts,18,0.0,0.0,228,kafoodle_pantry
allergen,peanuts,18,0.0,0.0,228,kafoodle_pantry
allergen,sesame_seeds,18,0.0,0.0,228,kafoodle_pantry
allergen,soya,18,0.0,0.0,228,kafoodle_pantry
allergen,sulphur_dioxide,18,0.0,0.0,228,kafoodle_pantry
allergen,celery,19,0.0,0.0,243,kafoodle_pantry
allergen,crustaceans,19,0.0,0.0,243,kafoodle_pantry
allergen,eggs,19,0.0,0.0,243,kafoodle_pantry
allergen,fish,19,0.0,0.0,243,kafoodle_pantry
allergen,gluten,19,0.0,0.0,243,kafoodle_pantry
allergen,gluten_barley,19,0.0,0.0,243,kafoodle_pantry
allergen,gluten_oats,19,0.0,0.0,243,kafoodle_pantry
allergen,gluten_rye,19,0.0,0.0,243,kafoodle_pantry
